gene	tissue	cos.part	sin.part	amp	phase	pval	int.array	int.rnaseq	pval.adj	relamp
Polm	Cere	0.107795212230741	0.0511804172272314	0.119328298770341	1.69320284217692	0.292096548703044	9.3246895973124	9.67055809305422	1	0.140318104622339
Eef2k	Cere	0.00763004126690761	0.079330778285945	0.0796968626307741	5.63374571011366	0.292110162111963	12.4343770127176	12.1192665024034	1	0.0937155127822591
Triqk	Cere	-0.0767632218201876	0.0334415082443925	0.083731276700377	10.4306596707612	0.292219236197596	8.5591135441172	9.08944243870011	1	0.098459578870035
Ccr2	Cere	0.13437735283703	-0.109500548150207	0.173342559692314	21.3882880136964	0.292234030989952	6.63704546966225	4.70178893593972	1	0.203833455073572
Vmn2r18	Cere	0.187369789318576	0.179528305593815	0.259495376565121	2.91837596691702	0.292330779571282	3.03588218757171	2.33503929081179	1	0.305140522182052
Nap1l5	Cere	0.0641506396147113	-0.043870509906349	0.0777169621280942	21.7088707448864	0.292352866626622	14.7857745272415	14.9260405299586	1	0.0913873484763927
Mroh9	Cere	0.0500415535525873	-0.0130150678824069	0.0517063736297579	23.0280807299149	0.292435878589911	1.63005905337583	3.78539751940127e-16	1	0.0608015065947242
H2afy2	Cere	0.131933421366749	0.125672788901536	0.182208884371279	2.90718722206775	0.292476487601234	11.4356202636059	10.8759244155211	1	0.214259363150189
Gm17657	Cere	-0.149565377982024	-0.223595568723055	0.269007027126601	15.7480685418144	0.292604151839861	3.53111720542624	0.480735175911952	1	0.316325268737315
Olfr1299	Cere	0.299692134095721	-0.0409914279017361	0.302482515858803	23.4807667769047	0.292745287456197	3.22590571579772	0.761848938273846	1	0.355689084182713
Gm16686	Cere	0.137251567203718	0.310437549290726	0.33942519751708	4.40991187176001	0.292780591920648	5.82505154789796	0.596144768260438	1	0.399129970572391
5730409E04Rik	Cere	-0.113971646403806	-0.0285469381228142	0.117492399159188	12.9374535432045	0.292817658305677	11.1374378103614	11.5690819820672	1	0.138159270914253
Wdhd1	Cere	0.0634074207598553	-0.0586065628887882	0.0863436750495067	21.1502161563578	0.292837653205273	9.23676813519034	9.06781328531273	1	0.101531497171442
Gm8065	Cere	0.0799668380707589	-0.0851843525275948	0.116837789719682	20.8793662296845	0.292888071640767	1.04164868066195	1.67330560828445e-16	1	0.137389515904202
Elmo3	Cere	0.0665138109154338	0.0207633428264215	0.0696792899491778	1.15577219234064	0.292888077899605	8.45123976309622	9.04489613878863	1	0.0819358525836048
Gm10775	Cere	-0.106385256005377	-0.08703204271385	0.137449624060144	14.6190692561853	0.292908370122202	6.86586531709169	6.95560743648355	1	0.16162696466738
Urgcp	Cere	0.0382542094703812	-0.072730858484145	0.0821776266269873	19.8495332667419	0.292923500789941	10.4042759815961	10.4051374728234	1	0.0966326422942947
Tube1	Cere	0.0821575223005726	-0.0146082499919168	0.0834461469355861	23.3278488950673	0.292929186211254	8.15813980698221	8.28442435843846	1	0.0981242948797397
Pou2f2	Cere	-0.0625765180864233	0.0997917286960442	0.117788835345144	8.13937598942917	0.292976022510219	8.80286842777946	10.0158246670655	1	0.138507850121226
Pate4	Cere	-0.0965956328178685	-0.137528527869455	0.168061929827739	15.6611349506298	0.293000510668019	10.5818058431327	0.294178468583248	1	0.197623964270093
Maml1	Cere	-0.0768716251245391	0.0380258352480263	0.0857625261731353	10.2453286100084	0.293047252329263	9.12257898821401	9.43554974225351	1	0.100848124411786
Lrrcc1	Cere	0.0756082862529993	-0.0786074508448778	0.109067613334323	20.925724046492	0.293071010393229	9.61383310444046	10.631040071475	1	0.128252568221128
Tex2	Cere	0.0699311850370706	-0.0234875295948368	0.0737701476693475	22.7623022807727	0.293072512410237	11.0669131157401	11.6310726226025	1	0.0867462907402623
Ms4a5	Cere	0.183158763308708	-0.239962324843874	0.301875884961439	20.4902545494478	0.293158091624391	5.39838312144086	3.37827067745236	1	0.354975747123519
Ky	Cere	0.0556500412719342	0.112272119719239	0.125307445747725	4.2422477281096	0.293306975113024	7.39405563185756	7.15324848320646	1	0.147348981453489
Atp6v1g3	Cere	0.131653326834132	0.293661917774508	0.321822809038603	4.39016964558044	0.29331720902732	6.22454201039087	1.05672009978577	1	0.378431328141565
Fam214a	Cere	-0.0514060876996761	-0.0650686320606877	0.0829247413673142	15.4460167643524	0.293325760056299	10.992156256249	11.388076583705	1	0.0975111742550985
Ebf1	Cere	-0.0221832470581466	0.0722099211666972	0.0755405134013755	7.13848121849527	0.293340686840915	10.4987680527263	11.4231265205515	1	0.0888280631828964
Terf2	Cere	0.0750610743672028	-0.00292396020746273	0.0751180033577409	23.851280291173	0.293392223976265	11.4360818500217	11.533610373434	1	0.0883312337709494
Gm11452	Cere	-0.0746559214486676	0.00239253463235158	0.074694248970832	11.8776295004821	0.293436640073919	3.47364988737796	4.92514009648328e-17	1	0.087832941136183
Sox10	Cere	0.0319743805766964	0.0434888926178519	0.0539781881354911	3.57836817574258	0.293471837466396	10.0549975790783	10.9521710644827	1	0.0634729324742763
Rbp2	Cere	-0.271201075537798	-0.196565601701972	0.334944859858032	14.3956313425487	0.293478918968262	7.8752091970981	3.70771866843227	1	0.39386154309237
Gm12800	Cere	0.0407177003109677	-0.10040742245566	0.108349349803324	19.4715849807777	0.293635699294968	2.2729691699971	2.89255085738961e-17	1	0.127407962387243
Itgbl1	Cere	-0.0077578526756957	-0.10216799173357	0.102462104277672	17.7105154103532	0.293638750658069	9.56853950388665	10.4502102256837	1	0.120485152440913
Gm14140	Cere	0.28035186745059	-0.22103106166518	0.357004061326856	21.4498364049186	0.293804343408766	3.72405476323538	2.06548225162347	1	0.419800950353551
Dock3	Cere	0.0209260614843789	-0.0241284389940896	0.0319387165919282	20.7289583973224	0.293869220803832	13.1104551819304	12.6904224918806	1	0.0375567256252823
Eral1	Cere	0.063713993771522	-0.0526271095537235	0.082638282062838	21.3629093733334	0.293882107607649	10.521900261306	10.5815276589722	1	0.097174326859554
Alk	Cere	-0.0322093643013666	-0.102474942401766	0.107417675309716	16.8367539006746	0.29392774972752	6.16522256260701	4.64613128965713	1	0.126312406677362
Tas2r137	Cere	0.161174526229554	0.0625382770007215	0.172882225794152	1.41380295689608	0.293934585323275	4.46968212394216	4.31005891352298	1	0.203292148604369
Trim47	Cere	-0.139897538159724	-0.0588053517252319	0.151754375800765	13.5199499191692	0.294083933138077	8.47379236163329	7.26860994514894	1	0.178447917216113
Bcl10	Cere	0.114115094301273	-0.0419495556691801	0.121581330673052	22.6544131739384	0.294107929770889	8.99555830080304	9.60943277460415	1	0.142967444045592
Chrna10	Cere	0.0803305754014688	-0.157730467132645	0.177008196437943	19.7992864400407	0.294132081530431	7.38960945916268	1.83611244786336	1	0.208143876035582
Mptx1	Cere	-0.201764469377477	0.132837374690848	0.241567111209146	9.7759970013505	0.294139935127884	3.6835807094169	0.434861771141276	1	0.284058681245407
Calcoco2	Cere	-0.0317072969247058	0.27995523189033	0.281745070127304	6.43077974904383	0.294180994327683	6.35762867670121	2.99774966867888	1	0.331303929028924
Itgb3	Cere	0.0940462024027974	0.050311167956653	0.106657872693723	1.87633996985444	0.294294882429734	6.27983266474238	6.24021488365125	1	0.125418955048019
Mettl7a2	Cere	0.128373476147206	0.123432763375513	0.178088170445521	2.92506257433315	0.294318689953196	5.88059775121352	0.314294954770221	1	0.209413817091864
Gapt	Cere	0.252533634721421	0.147311075242668	0.292359007993191	2.01709342202633	0.294445712382933	4.69725508672141	1.47767641746389	1	0.343784854838374
Prkaa1	Cere	0.0205183286035568	0.0724833548917743	0.0753315242448368	4.94629554319242	0.294488029376087	9.42459628460628	10.5192831912788	1	0.0885823129071083
Galntl6	Cere	0.0683255838522138	0.0836880491387238	0.108037377686574	3.38471379314829	0.294553482216055	6.99661920519704	7.61259342967002	1	0.127041114484703
