"gene" "model" "bic.model" "weight"
"18721" "Fam115a" "flat" "bic.sleep" 0.00279880866147638
"18722" "Fam115a" "flat" "bic.circadian" 0.442383157960992
"18723" "Fam115a" "flat" "bic.flat" 0.554748063160735
"18724" "Fam115a" "flat" "bic.mix" 6.99702167970841e-05
"18725" "Fam115c" "flat" "bic.sleep" 0.0282844052084968
"18726" "Fam115c" "flat" "bic.circadian" 0.179880741509203
"18727" "Fam115c" "flat" "bic.flat" 0.790862292536993
"18728" "Fam115c" "flat" "bic.mix" 0.000972560745307714
"18729" "Fam117a" "circadian" "bic.sleep" 0.000239837851858055
"18730" "Fam117a" "circadian" "bic.circadian" 0.897207073287737
"18731" "Fam117a" "circadian" "bic.flat" 0.0966697935014107
"18732" "Fam117a" "circadian" "bic.mix" 0.00588329535899421
"18733" "Fam117b" "circadian" "bic.sleep" 0.429358795657306
"18734" "Fam117b" "circadian" "bic.circadian" 0.520338157073752
"18735" "Fam117b" "circadian" "bic.flat" 0.0395690777151412
"18736" "Fam117b" "circadian" "bic.mix" 0.0107339695538005
"18737" "Fam118a" "flat" "bic.sleep" 0.00117769938171204
"18738" "Fam118a" "flat" "bic.circadian" 0.0249508937486091
"18739" "Fam118a" "flat" "bic.flat" 0.973837854601197
"18740" "Fam118a" "flat" "bic.mix" 3.35522684815174e-05
"18741" "Fam118b" "flat" "bic.sleep" 0.00403067474775841
"18742" "Fam118b" "flat" "bic.circadian" 0.0825299622956098
"18743" "Fam118b" "flat" "bic.flat" 0.912895162870238
"18744" "Fam118b" "flat" "bic.mix" 0.00054420008639346
"18745" "Fam120a" "flat" "bic.sleep" 0.0101991193529219
"18746" "Fam120a" "flat" "bic.circadian" 0.413508706489406
"18747" "Fam120a" "flat" "bic.flat" 0.576037197816727
"18748" "Fam120a" "flat" "bic.mix" 0.000254976340945474
"18749" "Fam120aos" "flat" "bic.sleep" 0.011181054584391
"18750" "Fam120aos" "flat" "bic.circadian" 0.101887908899737
"18751" "Fam120aos" "flat" "bic.flat" 0.88649205175339
"18752" "Fam120aos" "flat" "bic.mix" 0.000438984762482292
"18753" "Fam120b" "sleep" "bic.sleep" 0.962580962458045
"18754" "Fam120b" "sleep" "bic.circadian" 0.00678369581948544
"18755" "Fam120b" "sleep" "bic.flat" 0.00660187065049321
"18756" "Fam120b" "sleep" "bic.mix" 0.0240334710719766
"18757" "Fam120c" "flat" "bic.sleep" 0.00181834337428597
"18758" "Fam120c" "flat" "bic.circadian" 0.0319288291329066
"18759" "Fam120c" "flat" "bic.flat" 0.966232629688554
"18760" "Fam120c" "flat" "bic.mix" 2.01978042533292e-05
"18761" "Fam122a" "flat" "bic.sleep" 0.0329950721684099
"18762" "Fam122a" "flat" "bic.circadian" 0.294130560080616
"18763" "Fam122a" "flat" "bic.flat" 0.672049490869208
"18764" "Fam122a" "flat" "bic.mix" 0.000824876881765977
"18765" "Fam122b" "flat" "bic.sleep" 0.00931972006352388
"18766" "Fam122b" "flat" "bic.circadian" 0.0424135385922174
"18767" "Fam122b" "flat" "bic.flat" 0.945640309212539
"18768" "Fam122b" "flat" "bic.mix" 0.00262643213171992
"18769" "Fam124a" "circadian" "bic.sleep" 0.00190556854037797
"18770" "Fam124a" "circadian" "bic.circadian" 0.845849646686041
"18771" "Fam124a" "circadian" "bic.flat" 0.14995080719162
"18772" "Fam124a" "circadian" "bic.mix" 0.00229397758196055
"18773" "Fam126a" "circadian" "bic.sleep" 0.00754964759513855
"18774" "Fam126a" "circadian" "bic.circadian" 0.8735689029039
"18775" "Fam126a" "circadian" "bic.flat" 0.0946291593510738
"18776" "Fam126a" "circadian" "bic.mix" 0.0242522901498874
"18777" "Fam126b" "circadian" "bic.sleep" 0.27979130943805
"18778" "Fam126b" "circadian" "bic.circadian" 0.447898516627654
"18779" "Fam126b" "circadian" "bic.flat" 0.266840459239716
"18780" "Fam126b" "circadian" "bic.mix" 0.0054697146945802
"18781" "Fam129a" "flat" "bic.sleep" 0.0449251891956247
"18782" "Fam129a" "flat" "bic.circadian" 0.185850316054968
"18783" "Fam129a" "flat" "bic.flat" 0.767625928524089
"18784" "Fam129a" "flat" "bic.mix" 0.00159856622531828
"18785" "Fam129b" "sleep" "bic.sleep" 0.945867585253778
"18786" "Fam129b" "sleep" "bic.circadian" 0.000336148870367881
"18787" "Fam129b" "sleep" "bic.flat" 0.000118996814390653
"18788" "Fam129b" "sleep" "bic.mix" 0.053677269061464
"18789" "Fam129c" "mixed" "bic.sleep" 0.457066878138949
"18790" "Fam129c" "mixed" "bic.circadian" 0.00428521468413757
"18791" "Fam129c" "mixed" "bic.flat" 0.00221492995212274
"18792" "Fam129c" "mixed" "bic.mix" 0.536432977224791
"18793" "Fam131a" "flat" "bic.sleep" 0.00226015931824068
"18794" "Fam131a" "flat" "bic.circadian" 0.206381799944115
"18795" "Fam131a" "flat" "bic.flat" 0.791302124166367
"18796" "Fam131a" "flat" "bic.mix" 5.59165712768652e-05
"18797" "Fam131b" "flat" "bic.sleep" 0.00358835243374786
"18798" "Fam131b" "flat" "bic.circadian" 0.323594727511033
"18799" "Fam131b" "flat" "bic.flat" 0.672728302978086
"18800" "Fam131b" "flat" "bic.mix" 8.86170771333067e-05
"18801" "Fam131c" "flat" "bic.sleep" 0.00179797477929085
"18802" "Fam131c" "flat" "bic.circadian" 0.0906467091227657
"18803" "Fam131c" "flat" "bic.flat" 0.907352922483992
"18804" "Fam131c" "flat" "bic.mix" 0.000202393613950919
"18805" "Fam132a" "flat" "bic.sleep" 0.00107524846124422
"18806" "Fam132a" "flat" "bic.circadian" 0.182226277265294
"18807" "Fam132a" "flat" "bic.flat" 0.814022683744873
"18808" "Fam132a" "flat" "bic.mix" 0.00267579052858865
"18809" "Fam132b" "sleep" "bic.sleep" 0.751101291468967
"18810" "Fam132b" "sleep" "bic.circadian" 0.04622962774394
"18811" "Fam132b" "sleep" "bic.flat" 6.7913507609259e-05
"18812" "Fam132b" "sleep" "bic.mix" 0.202601167279484
"18813" "Fam133b" "flat" "bic.sleep" 0.0114193595011709
"18814" "Fam133b" "flat" "bic.circadian" 0.100681135142042
"18815" "Fam133b" "flat" "bic.flat" 0.887828368951423
"18816" "Fam133b" "flat" "bic.mix" 7.11364053648223e-05
"18817" "Fam134a" "flat" "bic.sleep" 0.0022325785801766
"18818" "Fam134a" "flat" "bic.circadian" 0.0722286281510695
"18819" "Fam134a" "flat" "bic.flat" 0.925482980890733
"18820" "Fam134a" "flat" "bic.mix" 5.58123780209454e-05
"18821" "Fam134b" "flat" "bic.sleep" 0.00118159333965265
"18822" "Fam134b" "flat" "bic.circadian" 0.0409885149165821
"18823" "Fam134b" "flat" "bic.flat" 0.957800584460262
"18824" "Fam134b" "flat" "bic.mix" 2.93072835031887e-05
"18825" "Fam134c" "circadian" "bic.sleep" 0.0156960262975982
"18826" "Fam134c" "circadian" "bic.circadian" 0.571923647370834
"18827" "Fam134c" "circadian" "bic.flat" 0.411987925660139
"18828" "Fam134c" "circadian" "bic.mix" 0.000392400671428727
"18829" "Fam135a" "sleep" "bic.sleep" 0.975608824807706
"18830" "Fam135a" "sleep" "bic.circadian" 8.72506817569985e-07
"18831" "Fam135a" "sleep" "bic.flat" 7.61571367445102e-08
"18832" "Fam135a" "sleep" "bic.mix" 0.0243902265283396
"18833" "Fam135b" "sleep" "bic.sleep" 0.602528066748315
"18834" "Fam135b" "sleep" "bic.circadian" 0.0852192914843252
"18835" "Fam135b" "sleep" "bic.flat" 0.242025120965888
"18836" "Fam135b" "sleep" "bic.mix" 0.0702275208014713
"18837" "Fam136a" "sleep" "bic.sleep" 0.957155864084002
"18838" "Fam136a" "sleep" "bic.circadian" 0.00285387056431034
"18839" "Fam136a" "sleep" "bic.flat" 0.0160613688874972
"18840" "Fam136a" "sleep" "bic.mix" 0.0239288964641905
"18841" "Fam13a" "sleep" "bic.sleep" 0.931448764407209
"18842" "Fam13a" "sleep" "bic.circadian" 0.0222195119583075
"18843" "Fam13a" "sleep" "bic.flat" 0.0076709509731295
"18844" "Fam13a" "sleep" "bic.mix" 0.0386607726613536
"18845" "Fam13b" "flat" "bic.sleep" 0.0206743934737488
"18846" "Fam13b" "flat" "bic.circadian" 0.129453840575597
"18847" "Fam13b" "flat" "bic.flat" 0.849354906159812
"18848" "Fam13b" "flat" "bic.mix" 0.000516859790842355
"18849" "Fam13c" "sleep" "bic.sleep" 0.975045325434854
"18850" "Fam13c" "sleep" "bic.circadian" 5.60001765898182e-05
"18851" "Fam13c" "sleep" "bic.flat" 0.000131811477452407
"18852" "Fam13c" "sleep" "bic.mix" 0.0247668629111034
"18853" "Fam149a" "sleep" "bic.sleep" 0.578191851834539
"18854" "Fam149a" "sleep" "bic.circadian" 0.0143878961219485
"18855" "Fam149a" "sleep" "bic.flat" 0.36569636470471
"18856" "Fam149a" "sleep" "bic.mix" 0.0417238873388026
"18857" "Fam149b" "flat" "bic.sleep" 0.001568310065131
"18858" "Fam149b" "flat" "bic.circadian" 0.119130535755426
"18859" "Fam149b" "flat" "bic.flat" 0.879286695097437
"18860" "Fam149b" "flat" "bic.mix" 1.44590820057676e-05
"18861" "Fam150b" "sleep" "bic.sleep" 0.719054455008007
"18862" "Fam150b" "sleep" "bic.circadian" 0.00976771156617038
"18863" "Fam150b" "sleep" "bic.flat" 0.126256664116349
"18864" "Fam150b" "sleep" "bic.mix" 0.144921169309474
"18865" "Fam151b" "flat" "bic.sleep" 0.00216382959670183
"18866" "Fam151b" "flat" "bic.circadian" 0.463571023211705
"18867" "Fam151b" "flat" "bic.flat" 0.521259956317799
"18868" "Fam151b" "flat" "bic.mix" 0.0130051908737941
"18869" "Fam154b" "flat" "bic.sleep" 0.00252203134088156
"18870" "Fam154b" "flat" "bic.circadian" 0.402047633604745
"18871" "Fam154b" "flat" "bic.flat" 0.594590975688917
"18872" "Fam154b" "flat" "bic.mix" 0.000839359365456462
"18873" "Fam155a" "circadian" "bic.sleep" 0.000291257012881865
"18874" "Fam155a" "circadian" "bic.circadian" 0.923300593886033
"18875" "Fam155a" "circadian" "bic.flat" 0.0764009075144551
"18876" "Fam155a" "circadian" "bic.mix" 7.2415866294809e-06
"18877" "Fam160a1" "sleep" "bic.sleep" 0.64197887825425
"18878" "Fam160a1" "sleep" "bic.circadian" 0.168636323253893
"18879" "Fam160a1" "sleep" "bic.flat" 0.173335326633392
"18880" "Fam160a1" "sleep" "bic.mix" 0.0160494718584655
"18881" "Fam160a2" "sleep" "bic.sleep" 0.693029804841312
"18882" "Fam160a2" "sleep" "bic.circadian" 0.12527902702979
"18883" "Fam160a2" "sleep" "bic.flat" 0.164365422787676
"18884" "Fam160a2" "sleep" "bic.mix" 0.0173257453412215
"18885" "Fam160b1" "flat" "bic.sleep" 0.153325957893045
"18886" "Fam160b1" "flat" "bic.circadian" 0.303746729680988
"18887" "Fam160b1" "flat" "bic.flat" 0.539176019866975
"18888" "Fam160b1" "flat" "bic.mix" 0.00375129255899253
"18889" "Fam160b2" "flat" "bic.sleep" 0.0319545607294561
"18890" "Fam160b2" "flat" "bic.circadian" 0.160901145707493
"18891" "Fam160b2" "flat" "bic.flat" 0.806345429546042
"18892" "Fam160b2" "flat" "bic.mix" 0.000798864017009295
"18893" "Fam161a" "flat" "bic.sleep" 0.000634406680894795
"18894" "Fam161a" "flat" "bic.circadian" 0.187700870367827
"18895" "Fam161a" "flat" "bic.flat" 0.811515681316325
"18896" "Fam161a" "flat" "bic.mix" 0.000149041634952827
"18897" "Fam161b" "flat" "bic.sleep" 0.0201742474821624
"18898" "Fam161b" "flat" "bic.circadian" 0.475109406574638
"18899" "Fam161b" "flat" "bic.flat" 0.503396784166113
"18900" "Fam161b" "flat" "bic.mix" 0.00131956177708692
"18901" "Fam162a" "flat" "bic.sleep" 0.00247934348971702
"18902" "Fam162a" "flat" "bic.circadian" 0.0698328461667498
"18903" "Fam162a" "flat" "bic.flat" 0.927625826756302
"18904" "Fam162a" "flat" "bic.mix" 6.19835872311284e-05
"18905" "Fam163a" "mixed" "bic.sleep" 0.266858376440009
"18906" "Fam163a" "mixed" "bic.circadian" 0.011674967384268
"18907" "Fam163a" "mixed" "bic.flat" 0.0977076957056235
"18908" "Fam163a" "mixed" "bic.mix" 0.623758960470099
"18909" "Fam163b" "circadian" "bic.sleep" 0.000202308962825993
"18910" "Fam163b" "circadian" "bic.circadian" 0.880809407873337
"18911" "Fam163b" "circadian" "bic.flat" 0.118983229278811
"18912" "Fam163b" "circadian" "bic.mix" 5.05388502522078e-06
"18913" "Fam166b" "flat" "bic.sleep" 0.325468552508328
"18914" "Fam166b" "flat" "bic.circadian" 0.0318379757644369
"18915" "Fam166b" "flat" "bic.flat" 0.625627430925598
"18916" "Fam166b" "flat" "bic.mix" 0.0170660408016374
"18917" "Fam167a" "sleep" "bic.sleep" 0.825023468545274
"18918" "Fam167a" "sleep" "bic.circadian" 0.00118039089069653
"18919" "Fam167a" "sleep" "bic.flat" 0.000409020726840248
"18920" "Fam167a" "sleep" "bic.mix" 0.173387119837189
"18921" "Fam168a" "flat" "bic.sleep" 0.00241346107839948
"18922" "Fam168a" "flat" "bic.circadian" 0.444458677283063
"18923" "Fam168a" "flat" "bic.flat" 0.553067099883798
"18924" "Fam168a" "flat" "bic.mix" 6.07617547396603e-05
"18925" "Fam168b" "flat" "bic.sleep" 0.002122831077686
"18926" "Fam168b" "flat" "bic.circadian" 0.360525273940559
"18927" "Fam168b" "flat" "bic.flat" 0.637298747108985
"18928" "Fam168b" "flat" "bic.mix" 5.31478727697004e-05
"18929" "Fam169a" "circadian" "bic.sleep" 0.0248862614816703
"18930" "Fam169a" "circadian" "bic.circadian" 0.780113069190536
"18931" "Fam169a" "circadian" "bic.flat" 0.194378512824762
"18932" "Fam169a" "circadian" "bic.mix" 0.000622156503031547
"18933" "Fam169b" "flat" "bic.sleep" 0.00261641229009247
"18934" "Fam169b" "flat" "bic.circadian" 0.0289376004119965
"18935" "Fam169b" "flat" "bic.flat" 0.968380497110574
"18936" "Fam169b" "flat" "bic.mix" 6.54901873371259e-05
"18937" "Fam171a1" "sleep" "bic.sleep" 0.97547854930797
"18938" "Fam171a1" "sleep" "bic.circadian" 9.74928454889866e-05
"18939" "Fam171a1" "sleep" "bic.flat" 3.6669085704065e-05
"18940" "Fam171a1" "sleep" "bic.mix" 0.024387288760837
"18941" "Fam171a2" "flat" "bic.sleep" 0.0782858656562738
"18942" "Fam171a2" "flat" "bic.circadian" 0.216579472360307
"18943" "Fam171a2" "flat" "bic.flat" 0.703177842970646
"18944" "Fam171a2" "flat" "bic.mix" 0.00195681901277289
"18945" "Fam171b" "flat" "bic.sleep" 0.000744526085572294
"18946" "Fam171b" "flat" "bic.circadian" 0.473528666177187
"18947" "Fam171b" "flat" "bic.flat" 0.525707578872312
"18948" "Fam171b" "flat" "bic.mix" 1.92288649291092e-05
"18949" "Fam172a" "flat" "bic.sleep" 0.359696673608867
"18950" "Fam172a" "flat" "bic.circadian" 0.0366292579996358
"18951" "Fam172a" "flat" "bic.flat" 0.587137481396465
"18952" "Fam172a" "flat" "bic.mix" 0.0165365869950328
"18953" "Fam173a" "flat" "bic.sleep" 0.000772364171644832
"18954" "Fam173a" "flat" "bic.circadian" 0.17763887833878
"18955" "Fam173a" "flat" "bic.flat" 0.821569448529385
"18956" "Fam173a" "flat" "bic.mix" 1.93089601905099e-05
"18957" "Fam173b" "flat" "bic.sleep" 0.00247733396256795
"18958" "Fam173b" "flat" "bic.circadian" 0.0816895731346175
"18959" "Fam173b" "flat" "bic.flat" 0.915653708311255
"18960" "Fam173b" "flat" "bic.mix" 0.000179384591559031
"18961" "Fam174a" "flat" "bic.sleep" 0.0134042301292943
"18962" "Fam174a" "flat" "bic.circadian" 0.155838890438118
"18963" "Fam174a" "flat" "bic.flat" 0.830421773681785
"18964" "Fam174a" "flat" "bic.mix" 0.000335105750802535
"18965" "Fam174b" "sleep" "bic.sleep" 0.965963306198161
"18966" "Fam174b" "sleep" "bic.circadian" 0.00285145808705277
"18967" "Fam174b" "sleep" "bic.flat" 0.00703615305688081
"18968" "Fam174b" "sleep" "bic.mix" 0.0241490826579053
"18969" "Fam175a" "circadian" "bic.sleep" 0.173007377942124
"18970" "Fam175a" "circadian" "bic.circadian" 0.417339448545222
"18971" "Fam175a" "circadian" "bic.flat" 0.400079313059201
"18972" "Fam175a" "circadian" "bic.mix" 0.00957386045345253
"18973" "Fam175b" "flat" "bic.sleep" 0.00140843595303465
"18974" "Fam175b" "flat" "bic.circadian" 0.0299705607329128
"18975" "Fam175b" "flat" "bic.flat" 0.968577637351853
"18976" "Fam175b" "flat" "bic.mix" 4.33659621996499e-05
"18977" "Fam178a" "flat" "bic.sleep" 0.00927936319127283
"18978" "Fam178a" "flat" "bic.circadian" 0.0514718479805723
"18979" "Fam178a" "flat" "bic.flat" 0.939198862331133
"18980" "Fam178a" "flat" "bic.mix" 4.99264970220726e-05
"18981" "Fam179a" "flat" "bic.sleep" 0.00823278325477276
"18982" "Fam179a" "flat" "bic.circadian" 0.046084303876803
"18983" "Fam179a" "flat" "bic.flat" 0.944864330351503
"18984" "Fam179a" "flat" "bic.mix" 0.000818582516921615
"18985" "Fam179b" "sleep" "bic.sleep" 0.477687321601922
"18986" "Fam179b" "sleep" "bic.circadian" 0.445864488773366
"18987" "Fam179b" "sleep" "bic.flat" 0.0645060056511997
"18988" "Fam179b" "sleep" "bic.mix" 0.0119421839735122
"18989" "Fam180a" "flat" "bic.sleep" 0.0147924653984055
"18990" "Fam180a" "flat" "bic.circadian" 0.246215775573714
"18991" "Fam180a" "flat" "bic.flat" 0.738361755736528
"18992" "Fam180a" "flat" "bic.mix" 0.000630003291352626
"18993" "Fam181a" "flat" "bic.sleep" 0.00236241932513107
"18994" "Fam181a" "flat" "bic.circadian" 0.413335971775501
"18995" "Fam181a" "flat" "bic.flat" 0.580268261257579
"18996" "Fam181a" "flat" "bic.mix" 0.00403334764178925
"18997" "Fam181b" "circadian" "bic.sleep" 0.0145552720440237
"18998" "Fam181b" "circadian" "bic.circadian" 0.975287992934794
"18999" "Fam181b" "circadian" "bic.flat" 0.000232470465073024
"19000" "Fam181b" "circadian" "bic.mix" 0.00992426455610942
"19001" "Fam183b" "flat" "bic.sleep" 0.00897122388883618
"19002" "Fam183b" "flat" "bic.circadian" 0.030076476771495
"19003" "Fam183b" "flat" "bic.flat" 0.960505953179997
"19004" "Fam183b" "flat" "bic.mix" 0.000446346159671987
"19005" "Fam184a" "flat" "bic.sleep" 0.00965002992413749
"19006" "Fam184a" "flat" "bic.circadian" 0.0739348479540411
"19007" "Fam184a" "flat" "bic.flat" 0.916355153767968
"19008" "Fam184a" "flat" "bic.mix" 5.99683538528836e-05
"19009" "Fam184b" "sleep" "bic.sleep" 0.927056347834536
"19010" "Fam184b" "sleep" "bic.circadian" 0.0040395119512594
"19011" "Fam184b" "sleep" "bic.flat" 0.000972186253726419
"19012" "Fam184b" "sleep" "bic.mix" 0.0679319539604781
"19013" "Fam185a" "circadian" "bic.sleep" 0.00592969413695443
"19014" "Fam185a" "circadian" "bic.circadian" 0.705408202611729
"19015" "Fam185a" "circadian" "bic.flat" 0.285531137227054
"19016" "Fam185a" "circadian" "bic.mix" 0.00313096602426246
"19017" "Fam186b" "sleep" "bic.sleep" 0.529400582935444
"19018" "Fam186b" "sleep" "bic.circadian" 0.103547322708773
"19019" "Fam186b" "sleep" "bic.flat" 0.342795796479475
"19020" "Fam186b" "sleep" "bic.mix" 0.0242562978763082
"19021" "Fam188a" "flat" "bic.sleep" 0.0295521326002866
"19022" "Fam188a" "flat" "bic.circadian" 0.145499850195948
"19023" "Fam188a" "flat" "bic.flat" 0.824214176463932
"19024" "Fam188a" "flat" "bic.mix" 0.000733840739832948
"19025" "Fam188b" "flat" "bic.sleep" 0.00184438588819286
"19026" "Fam188b" "flat" "bic.circadian" 0.0260095338538132
"19027" "Fam188b" "flat" "bic.flat" 0.972094654240163
"19028" "Fam188b" "flat" "bic.mix" 5.14260178313211e-05
"19029" "Fam189a1" "circadian" "bic.sleep" 8.32667301691533e-05
"19030" "Fam189a1" "circadian" "bic.circadian" 0.994500907121412
"19031" "Fam189a1" "circadian" "bic.flat" 0.00541374448015184
"19032" "Fam189a1" "circadian" "bic.mix" 2.08166826732789e-06
"19033" "Fam189a2" "flat" "bic.sleep" 0.0306666183028891
"19034" "Fam189a2" "flat" "bic.circadian" 0.251548436504531
"19035" "Fam189a2" "flat" "bic.flat" 0.379898339981561
"19036" "Fam189a2" "flat" "bic.mix" 0.337886605211019
"19037" "Fam189b" "flat" "bic.sleep" 0.321940674452756
"19038" "Fam189b" "flat" "bic.circadian" 0.0464510442581037
"19039" "Fam189b" "flat" "bic.flat" 0.619817427868623
"19040" "Fam189b" "flat" "bic.mix" 0.0117908534205164
"19041" "Fam192a" "flat" "bic.sleep" 0.00297868443290737
"19042" "Fam192a" "flat" "bic.circadian" 0.0665733063439676
"19043" "Fam192a" "flat" "bic.flat" 0.930373542119977
"19044" "Fam192a" "flat" "bic.mix" 7.44671031483858e-05
"19045" "Fam193a" "flat" "bic.sleep" 0.0118177104056939
"19046" "Fam193a" "flat" "bic.circadian" 0.0378692094295023
"19047" "Fam193a" "flat" "bic.flat" 0.949976613904512
"19048" "Fam193a" "flat" "bic.mix" 0.000336466260291613
"19049" "Fam193b" "flat" "bic.sleep" 0.0564018814897595
"19050" "Fam193b" "flat" "bic.circadian" 0.380549921362212
"19051" "Fam193b" "flat" "bic.flat" 0.561463620632689
"19052" "Fam193b" "flat" "bic.mix" 0.00158457651533886
"19053" "Fam194a" "flat" "bic.sleep" 0.00161255704155208
"19054" "Fam194a" "flat" "bic.circadian" 0.034788909425384
"19055" "Fam194a" "flat" "bic.flat" 0.963558219606969
"19056" "Fam194a" "flat" "bic.mix" 4.03139260952135e-05
"19057" "Fam195a" "circadian" "bic.sleep" 0.437346113309898
"19058" "Fam195a" "circadian" "bic.circadian" 0.448957661559411
"19059" "Fam195a" "circadian" "bic.flat" 0.0811591999562951
"19060" "Fam195a" "circadian" "bic.mix" 0.0325370251743959
"19061" "Fam195b" "circadian" "bic.sleep" 0.000363430632692581
"19062" "Fam195b" "circadian" "bic.circadian" 0.633618572521514
"19063" "Fam195b" "circadian" "bic.flat" 0.366008908194975
"19064" "Fam195b" "circadian" "bic.mix" 9.08865081883516e-06
"19065" "Fam196a" "mixed" "bic.sleep" 0.128884108397826
"19066" "Fam196a" "mixed" "bic.circadian" 0.0331016180915805
"19067" "Fam196a" "mixed" "bic.flat" 0.000789746699071641
"19068" "Fam196a" "mixed" "bic.mix" 0.837224526811522
"19069" "Fam196b" "flat" "bic.sleep" 0.00151692399245415
"19070" "Fam196b" "flat" "bic.circadian" 0.0297016990798565
"19071" "Fam196b" "flat" "bic.flat" 0.968741414225405
"19072" "Fam196b" "flat" "bic.mix" 3.99627022842875e-05
"19073" "Fam198a" "circadian" "bic.sleep" 0.000699546595908307
"19074" "Fam198a" "circadian" "bic.circadian" 0.553279714101727
"19075" "Fam198a" "circadian" "bic.flat" 0.445658740892814
"19076" "Fam198a" "circadian" "bic.mix" 0.000361998409550203
"19077" "Fam198b" "sleep" "bic.sleep" 0.968899611427525
"19078" "Fam198b" "sleep" "bic.circadian" 0.00807896942818463
"19079" "Fam198b" "sleep" "bic.flat" 0.000291764783606838
"19080" "Fam198b" "sleep" "bic.mix" 0.0227296543606837
"19081" "Fam199x" "flat" "bic.sleep" 0.00111256722189038
"19082" "Fam199x" "flat" "bic.circadian" 0.0271639719492644
"19083" "Fam199x" "flat" "bic.flat" 0.97163915414701
"19084" "Fam199x" "flat" "bic.mix" 8.43066818350428e-05
